Seizure DateTime,CallTypeId,ALI Latitude,ALI Longitude,Cell Tower Address
5/3/2020 16:58,911 Calls,36.172496,-86.576128,4310 E CENTRAL PIKE - SW
5/3/2020 16:58,911 Calls,36.206828,-86.580763,3009D DARRINGTON WAY - SW
5/3/2020 16:58,911 Calls,36.074241,-86.741931,WIRELESS CALLER
5/3/2020 16:58,911 Calls,36.040703,-86.667387,WIRELESS CALLER
5/3/2020 16:58,911 Calls,36.121953,-86.814029,WIRELESS CALLER
5/3/2020 16:59,911 Calls,36.068748,-86.692021,3930 APACHE TRL - NW
5/3/2020 16:59,911 Calls,36.098371,-86.837075,WIRELESS CALLER
5/3/2020 16:59,911 Calls,36.172497,-86.576126,4310 E CENTRAL PIKE - SW
5/3/2020 16:59,911 Calls,,,
5/3/2020 17:00,911 Calls,,,
5/3/2020 17:00,911 Calls,36.205391,-86.633742,7023 BONNAFAIR DR
5/3/2020 17:00,911 Calls,36.038849,-86.741844,5712A EDMONDSON PIKE - SE
5/3/2020 17:00,911 Calls,,,
5/3/2020 17:00,911 Calls,36.073415,-86.621532,3021 ANDERSON RD
5/3/2020 17:00,911 Calls,36.148411,-86.823708,3201C ELKINS AVE - SW
5/3/2020 17:01,911 Calls,36.126984,-86.804909,2407 21ST AV S - SW
5/3/2020 17:01,911 Calls,36.172497,-86.576126,4310 E CENTRAL PIKE - SW
5/3/2020 17:01,911 Calls,,,WIRELESS CALLER
5/3/2020 17:01,911 Calls,36.124302,-87.018669,8609 LEWIS RD. - N SECTOR
5/3/2020 17:01,911 Calls,36.172496,-86.576128,4310 E CENTRAL PIKE - SW
5/3/2020 17:01,911 Calls,,,
5/3/2020 17:01,911 Calls,36.202,-86.828041,2111 Summitt Ave - Sector N
5/3/2020 17:01,911 Calls,36.107705,-86.78431,1817 12TH AVE S - SE SECTOR
5/3/2020 17:02,911 Calls,36.048943,-86.722794,5646 AMALIE DR - SE
5/3/2020 17:02,911 Calls,36.186989,-86.628052,3333 LEBANON PIKE - SW
5/3/2020 17:02,911 Calls,36.015102,-86.707581,6329A NOLENSVILLE RD - N
5/3/2020 17:02,911 Calls,36.172497,-86.576126,4310 E CENTRAL PIKE - SW
5/3/2020 17:02,911 Calls,36.172496,-86.576128,4310 E CENTRAL PIKE - SW
5/3/2020 17:03,911 Calls,36.057601,-86.929836,619D MCPHERSON DR - E
5/3/2020 17:04,911 Calls,36.048943,-86.722791,5646 AMALIE DR - SW
5/3/2020 17:04,911 Calls,,,
5/3/2020 17:04,911 Calls,36.155159,-86.625954,701B STEWARTS FERRY PIKE - SE
5/3/2020 17:04,911 Calls,36.150887,-86.664619,934 ALLEN RD - N
5/3/2020 17:04,911 Calls,36.039287,-86.67125,5533 A PETTUS RD - SECTOR N
5/3/2020 17:05,911 Calls,36.179684,-86.795211,1608F ROSA L PARKS BLVD - E
5/3/2020 17:05,911 Calls,,,WIRELESS CALLER
5/3/2020 17:05,911 Calls,36.125793,-86.847565,4400 HARDING PIKE - NW
5/3/2020 17:05,911 Calls,36.135212,-86.789459,1823C 12TH AVE S - S
5/3/2020 17:06,911 Calls,36.045595,-86.753068,483 OLD HICKORY BLVD - N SECTOR
5/3/2020 17:06,911 Calls,36.044521,-86.748199,5712A EDMONDSON PIKE - N
5/3/2020 17:06,911 Calls,36.188538,-86.585655,4310 E CENTRAL PIKE - N
5/3/2020 17:06,911 Calls,,,WIRELESS CALLER
5/3/2020 17:06,911 Calls,,,
5/3/2020 17:06,911 Calls,36.135213,-86.78946,1823D 12TH AVE S - S
5/3/2020 17:07,911 Calls,36.112629,-86.74202,2843F LOGAN ST - SW
5/3/2020 17:07,911 Calls,36.206829,-86.580765,3009D DARRINGTON WAY - N
5/3/2020 17:07,911 Calls,,,WIRELESS CALLER
5/3/2020 17:08,911 Calls,36.167775,-86.601942,4037 MILLS RD - SE SECTOR
5/3/2020 17:08,911 Calls,36.126727,-86.770148,88A OCEANSIDE DR - SW
5/3/2020 17:08,911 Calls,36.165608,-86.663096,117 DONELSON PIKE - SW
5/3/2020 17:08,911 Calls,36.118315,-86.893294,796 DAVIDSON DR - N
5/3/2020 17:08,911 Calls,,,
5/3/2020 17:09,911 Calls,36.101707,-86.871428,5801C OLD HARDING RD - SE
5/3/2020 17:09,911 Calls,36.134518,-86.63237,3342 B E LAKE DR - S Sector
5/3/2020 17:09,911 Calls,36.137531,-86.729872,858 MURFREESBORO PKE - SECTOR NW
5/3/2020 17:09,911 Calls,36.066796,-86.733241,612 DURRETT DR
